***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: TSPTW
[INFO] n_city: 20
[INFO] grid_size: 100
[INFO] max_tw_gap: 100
[INFO] max_tw_size: 1000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] Algorithm: PPO
[INFO] learning rate: 0.000100
[INFO] eps_clip: 0.100000
[INFO] entropy_value: 0.001000
[INFO] hidden_layer: 4
[INFO] k_epochs: 3
[INFO] batch_size: 128
[INFO] update_timestep: 2048
[INFO] latent_dim: 256
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_node_feat: 6
[INFO] n_edge_feat: 5
***********************************************************
[INFO] iter time avg_reward_learning
[DATA] 0 8.44 19.44957172750331
[DATA] 10 17.28 18.42102876775686
[DATA] 20 25.96 18.477626163640846
[DATA] 30 34.78 18.784530668145955
[DATA] 40 43.26 17.670126114233803
[DATA] 50 52.21 19.14907517293854
[DATA] 60 61.17 19.205511770987698
[DATA] 70 70.46 19.557777920223746
[DATA] 80 79.51 19.20015582168702
[DATA] 90 88.08 18.28124482934785
[DATA] 100 96.97 19.28373385389309
[DATA] 200 113.2 18.134464543415493
[DATA] 300 140.5 19.33229187209411
[DATA] 400 156.38 19.02418659385358
[DATA] 500 173.11 18.44461548545309
[DATA] 600 199.28 18.386421757082875
[DATA] 700 216.03 19.412481307689106
[DATA] 800 231.52 17.890248593700235
[DATA] 900 258.59 19.12135461676026
[DATA] 1000 274.62 19.388886768309206
[DATA] 1100 291.73 19.504769576922502
[DATA] 1200 319.52 20.45660096286541
[DATA] 1300 336.14 19.729794374093284
[DATA] 1400 352.95 19.25503022594851
[DATA] 1500 380.76 21.22606074433211
[DATA] 1600 400.35 20.937422760541587
[DATA] 1700 418.89 21.249344649141236
[DATA] 1800 449.68 22.03492920410652
[DATA] 1900 469.14 22.86729992501183
[DATA] 2000 499.98 24.5519285007832
[DATA] 2100 522.56 24.063197892265634
[DATA] 2200 542.57 23.87598877250767
[DATA] 2300 574.48 25.657758631485258
[DATA] 2400 597.76 26.250507369487742
[DATA] 2500 633.28 26.293440991824287
[DATA] 2600 656.26 27.102900645953625
[DATA] 2700 690.36 27.34546095448124
[DATA] 2800 713.7 27.617393987242032
[DATA] 2900 749.29 30.422405035785896
[DATA] 3000 775.38 30.426511456579696
[DATA] 3100 814.28 32.82198544952368
[DATA] 3200 842.96 32.792633617408754
[DATA] 3300 883.51 34.736073072594564
[DATA] 3400 925.14 35.7161806819113
[DATA] 3500 956.81 35.81358242110636
[DATA] 3600 998.23 36.123974675568746
[DATA] 3700 1042.62 39.501816802398764
[DATA] 3800 1074.93 38.142128737926534
[DATA] 3900 1120.76 40.3989169246553
[DATA] 4000 1169.76 42.0168593366856
[DATA] 4100 1220.69 42.591285675982945
[DATA] 4200 1259.99 42.14846375627307
[DATA] 4300 1309.37 42.747483417076054
[DATA] 4400 1360.73 43.04786368331699
[DATA] 4500 1412.01 44.983468551626075
[DATA] 4600 1454.02 44.674630702819826
[DATA] 4700 1506.96 45.89987314266777
[DATA] 4800 1561.82 46.618017453165386
[DATA] 4900 1615.42 46.98642444294542
[DATA] 5000 1669.5 47.490724273392225
[DATA] 5100 1725.24 48.0959867669585
[DATA] 5200 1771.65 48.70740819782515
[DATA] 5300 1826.57 48.96300613548568
[DATA] 5400 1879.49 49.13954974612684
[DATA] 5500 1932.09 49.405997454941925
[DATA] 5600 1983.46 50.041683121097506
[DATA] 5700 2035.63 50.454531088480614
[DATA] 5800 2090.76 50.50703297248493
[DATA] 5900 2144.47 50.98243215496097
[DATA] 6000 2186.78 50.651740388526434
[DATA] 6100 2240.03 50.891173020275666
[DATA] 6200 2292.75 50.972278359580386
[DATA] 6300 2346.06 50.850013447661624
[DATA] 6400 2399.53 50.9606104224874
[DATA] 6500 2452.82 51.25753088155311
[DATA] 6600 2505.7 51.120989861130994
[DATA] 6700 2560.04 51.51165801047861
[DATA] 6800 2613.54 51.66131007847934
[DATA] 6900 2666.15 51.70783448473528
[DATA] 7000 2723.62 51.84757412240569
[DATA] 7100 2767.51 52.07514164366572
[DATA] 7200 2820.31 51.90989161360851
[DATA] 7300 2874.11 51.90681736914884
[DATA] 7400 2928.34 51.9912296307799
[DATA] 7500 2982.54 51.88206799488371
[DATA] 7600 3036.75 52.05154552407569
[DATA] 7700 3091.62 52.10747174219262
[DATA] 7800 3146.4 51.80807885580605
[DATA] 7900 3200.06 51.69215228781299
[DATA] 8000 3253.84 51.973503875072225
[DATA] 8100 3311.83 51.91504740170049
[DATA] 8200 3356.25 51.79440650831543
[DATA] 8300 3409.68 51.498870246398255
[DATA] 8400 3465.65 51.66961662141284
[DATA] 8500 3520.37 51.35784932301096
[DATA] 8600 3574.12 51.52351075468293
[DATA] 8700 3628.41 51.31263195373523
[DATA] 8800 3683.07 51.77476834652274
[DATA] 8900 3731.89 43.134838022565475
[DATA] 9000 3780.19 43.92301251037617
[DATA] 9100 3818.34 44.416117200668076
[DATA] 9200 3866.07 43.818341757037906
[DATA] 9300 3914.15 43.969661522679836
[DATA] 9400 3962.1 44.63675505135248
[DATA] 9500 4000.96 44.74118648680588
[DATA] 9600 4051.76 44.802697614214566
[DATA] 9700 4103.66 46.368551128512806
[DATA] 9800 4153.49 46.7217291841793
[DATA] 9900 4203.79 46.51595299789406
[DATA] 10000 4253.99 46.94756120283604
[DATA] 10100 4293.28 47.00526208937274
[DATA] 10200 4344.38 47.391357586931974
[DATA] 10300 4395.88 47.97220214435584
[DATA] 10400 4445.21 47.772820169267085
[DATA] 10500 4495.46 48.16068787564486
[DATA] 10600 4548.42 48.35904450969361
[DATA] 10700 4591.63 48.19934786149407
[DATA] 10800 4644.52 48.60539818939102
[DATA] 10900 4696.34 49.21940183755239
[DATA] 11000 4749.53 48.99249981702564
[DATA] 11100 4801.96 49.430083512032795
[DATA] 11200 4854.46 49.78968378163004
[DATA] 11300 4906.48 49.436796101720695
[DATA] 11400 4958.77 49.90217511248219
[DATA] 11500 5001.26 49.98555151423525
[DATA] 11600 5052.59 50.481491651552425
[DATA] 11700 5104.7 49.8965286180129
[DATA] 11800 5157.17 50.087015306168816
[DATA] 11900 5210.8 49.620005119462945
[DATA] 12000 5263.44 50.06301115638001
[DATA] 12100 5315.18 50.30796454980833
[DATA] 12200 5366.99 50.9480748052621
[DATA] 12300 5420.7 50.69705831926161
[DATA] 12400 5475.83 51.161465117980185
[DATA] 12500 5519.35 51.191361339315506
[DATA] 12600 5571.92 51.30013967615125
[DATA] 12700 5624.38 51.82610097534309
[DATA] 12800 5677.47 51.79265257104941
[DATA] 12900 5731.43 51.78227400562699
[DATA] 13000 5786.07 51.91216763600915
[DATA] 13100 5841.08 51.84111617308402
[DATA] 13200 5896.85 51.57706204538467
[DATA] 13300 5952.54 51.88559564451921
[DATA] 13400 6007.46 52.05118136270496
[DATA] 13500 6061.19 51.75032858064861
[DATA] 13600 6105.92 51.886142692638614
[DATA] 13700 6161.58 51.96877768523802
[DATA] 13800 6214.89 51.9515982280801
[DATA] 13900 6269.03 52.06042136847606
[DATA] 14000 6321.47 52.29899863168193
[DATA] 14100 6378.06 52.30183227916196
[DATA] 14200 6431.11 52.40093460718149
[DATA] 14300 6485.12 52.267533265967
[DATA] 14400 6539.69 52.27527974412742
[DATA] 14500 6595.57 52.386475739537254
[DATA] 14600 6654.34 52.216504430835194
[DATA] 14700 6710.64 52.32963930630046
[DATA] 14800 6766.37 52.18219946523849
[DATA] 14900 6812.85 52.26898786141103
[DATA] 15000 6867.79 52.12483358201599
[DATA] 15100 6924.39 52.22799999738796
[DATA] 15200 6979.49 51.962603767083074
[DATA] 15300 7031.53 50.18192452843128
[DATA] 15400 7086.59 51.305803149247566
[DATA] 15500 7140.33 51.5032854286424
[DATA] 15600 7194.15 51.44319776987927
[DATA] 15700 7249.26 51.7965810596574
[DATA] 15800 7304.51 51.47482747776156
[DATA] 15900 7348.74 51.112653212197195
[DATA] 16000 7404.84 51.2146297872664
[DATA] 16100 7460.27 51.100512936771175
[DATA] 16200 7513.09 51.279740391900475
[DATA] 16300 7565.91 51.14395211230553
[DATA] 16400 7620.25 51.22813770412654
[DATA] 16500 7674.15 51.25244616956803
[DATA] 16600 7728.33 51.08184814051011
[DATA] 16700 7781.64 51.14646936603025
[DATA] 16800 7835.27 50.95957642171702
[DATA] 16900 7878.1 50.9252194359977
[DATA] 17000 7933.76 51.21051684945554
[DATA] 17100 7975.09 36.471940416781415
[DATA] 17200 8016.71 37.04348690732982
[DATA] 17300 8048.21 36.77890559463163
[DATA] 17400 8089.76 36.36935990636336
[DATA] 17500 8131.15 36.89806632636221
[DATA] 17600 8164.34 36.92653838287665
[DATA] 17700 8206.09 36.73733296362141
[DATA] 17800 8251.48 37.15354172332732
[DATA] 17900 8283.51 36.90841040086364
[DATA] 18000 8327.86 37.62202924740117
[DATA] 18100 8370.98 37.73156386826608
[DATA] 18200 8402.97 37.652425328074116
[DATA] 18300 8445.56 38.04046321522131
[DATA] 18400 8489.43 38.7839364220941
[DATA] 18500 8534.12 39.67664611908137
[DATA] 18600 8569.04 39.01096236414423
[DATA] 18700 8614.0 39.479608896786225
[DATA] 18800 8658.67 39.62113015569651
[DATA] 18900 8692.91 39.53129448544159
[DATA] 19000 8737.44 39.30823307120087
[DATA] 19100 8783.15 39.664503470531464
[DATA] 19200 8828.41 39.3880543869283
[DATA] 19300 8863.5 39.801626586480154
[DATA] 19400 8908.51 40.38699886786962
[DATA] 19500 8955.05 40.68601321213564
[DATA] 19600 8989.9 40.74997857300841
[DATA] 19700 9037.32 41.52931809976109
[DATA] 19800 9085.42 41.52046179428207
[DATA] 19900 9132.75 42.75240938254173
[DATA] 20000 9171.72 43.21297666103188
[DATA] 20100 9219.02 43.326521697363496
[DATA] 20200 9265.67 43.21654448165098
[DATA] 20300 9315.01 44.37465313749152
[DATA] 20400 9362.68 44.49219277807028
[DATA] 20500 9399.26 44.60596357777857
[DATA] 20600 9447.68 44.87472812959627
[DATA] 20700 9496.25 45.40623810916558
[DATA] 20800 9546.24 45.04132686355908
[DATA] 20900 9596.28 45.34864327651407
[DATA] 21000 9635.15 45.518504050693856
[DATA] 21100 9686.97 45.48323145056072
[DATA] 21200 9735.27 45.42336678226356
[DATA] 21300 9785.01 45.65173609743965
[DATA] 21400 9834.5 45.76487588321301
[DATA] 21500 9872.7 45.70332975985102
[DATA] 21600 9922.07 46.14478630299787
[DATA] 21700 9972.41 46.037370905446714
[DATA] 21800 10022.54 46.48896979021881
[DATA] 21900 10071.85 46.63923825677976
[DATA] 22000 10110.13 46.426150306931525
[DATA] 22100 10162.03 46.99777963662227
[DATA] 22200 10212.16 47.4469014693879
[DATA] 22300 10261.56 47.55280307427608
[DATA] 22400 10311.21 47.72945402078298
[DATA] 22500 10361.27 47.86496789690582
[DATA] 22600 10401.3 47.67062722870855
[DATA] 22700 10452.7 48.056310435556505
[DATA] 22800 10504.64 48.112573349726446
[DATA] 22900 10556.42 48.85788921276072
[DATA] 23000 10608.01 48.43267394309509
[DATA] 23100 10659.98 48.80383949615265
[DATA] 23200 10712.37 49.19330372879634
[DATA] 23300 10753.21 48.79592256369446
[DATA] 23400 10806.18 48.901598992059355
[DATA] 23500 10858.69 49.351855763706716
[DATA] 23600 10911.69 49.96816661882687
[DATA] 23700 10964.54 50.18651314907487
[DATA] 23800 11016.15 50.80924761423415
[DATA] 23900 11072.55 50.47792575756587
[DATA] 24000 11125.03 50.89993665597708
[DATA] 24100 11176.83 50.70745833098822
[DATA] 24200 11221.6 50.87826527982095
[DATA] 24300 11275.51 50.96498591593902
[DATA] 24400 11327.68 51.19236232881239
[DATA] 24500 11381.57 51.44640530844721
[DATA] 24600 11434.44 51.26288692487927
[DATA] 24700 11489.3 51.28988271708354
[DATA] 24800 11542.03 51.67235310414954
[DATA] 24900 11596.98 51.6792760811178
[DATA] 25000 11650.48 51.820116303763534
[DATA] 25100 11706.05 52.01566223158872
[DATA] 25200 11758.81 51.74459757066821
[DATA] 25300 11801.59 51.75717660405144
[DATA] 25400 11856.95 51.675909814396675
[DATA] 25500 11911.68 51.594440743655895
[DATA] 25600 11966.74 51.58957368121702
[DATA] 25700 12022.84 51.961456066506855
[DATA] 25800 12077.98 51.79726682362198
[DATA] 25900 12132.71 51.94727482936907
[DATA] 26000 12187.61 51.8313305817024
[DATA] 26100 12242.19 51.66571063003876
[DATA] 26200 12297.79 51.77874554673318
[DATA] 26300 12355.42 51.91508264695118
[DATA] 26400 12400.06 51.91879253557835
[DATA] 26500 12454.41 51.84050631210295
[DATA] 26600 12506.67 51.536093403459326
[DATA] 26700 12560.23 52.10052084172184
[DATA] 26800 12613.14 52.07635410312089
[DATA] 26900 12667.62 51.85003373217333
[DATA] 27000 12722.29 51.45384669825791
[DATA] 27100 12774.86 51.53689396455593
[DATA] 27200 12827.82 51.76688830989338
[DATA] 27300 12880.62 51.81611912560253
[DATA] 27400 12938.79 52.06592800158302
[DATA] 27500 12993.94 51.93783041152302
[DATA] 27600 13037.38 52.03121435113565
[DATA] 27700 13090.3 51.89216204250506
[DATA] 27800 13142.94 51.90891520717689
[DATA] 27900 13195.47 51.77629846242445
[DATA] 28000 13248.33 52.32916259436212
[DATA] 28100 13303.46 52.05640819372934
[DATA] 28200 13363.54 52.07098185907084
[DATA] 28300 13419.59 52.12921806956679
[DATA] 28400 13472.54 52.272621006986
[DATA] 28500 13530.03 52.27704747058179
[DATA] 28600 13583.44 52.4180044074966
[DATA] 28700 13637.22 52.340183061943854
[DATA] 28800 13681.54 52.42617622855193
[DATA] 28900 13735.93 52.33553499320087
[DATA] 29000 13789.31 52.28545378131318
[DATA] 29100 13843.84 52.36984184815006
[DATA] 29200 13896.83 51.84722413895867
[DATA] 29300 13952.86 52.033923079954484
[DATA] 29400 14005.82 52.103557507474235
[DATA] 29500 14060.16 52.13610974909391
[DATA] 29600 14113.35 51.951546709908705
[DATA] 29700 14172.07 52.138531379155474
[DATA] 29800 14227.45 52.013117552849174
[DATA] 29900 14283.16 52.1581837927772
[DATA] 30000 14326.84 52.21766258913743
[DATA] 30100 14381.07 52.30381898334125
[DATA] 30200 14435.17 52.13822866726503
[DATA] 30300 14489.02 52.2006754145392
[DATA] 30400 14543.48 52.39067181514919
[DATA] 30500 14598.29 52.32893030734981
[DATA] 30600 14652.79 52.336702007953235
[DATA] 30700 14706.11 51.703494446140624
[DATA] 30800 14760.57 51.706441425005366
[DATA] 30900 14814.16 51.7478563776642
[DATA] 31000 14867.76 51.59642918113485
[DATA] 31100 14921.0 51.55073587796832
[DATA] 31200 14964.5 51.823238122188776
[DATA] 31300 15018.72 51.741291886381006
[DATA] 31400 15072.79 51.689788919462345
[DATA] 31500 15127.29 51.685865713802215
[DATA] 31600 15181.21 51.969071086874536
[DATA] 31700 15235.22 51.66655224545003
[DATA] 31800 15288.09 51.64636717681954
[DATA] 31900 15342.11 51.949066043293925
[DATA] 32000 15394.69 51.76117011712192
[DATA] 32100 15450.17 51.843459525362576
[DATA] 32200 15502.47 51.8336871806838
[DATA] 32300 15554.87 51.83825755948994
[DATA] 32400 15598.06 51.55271496597863
[DATA] 32500 15655.8 51.75037776528929
[DATA] 32600 15710.77 51.77985247681221
[DATA] 32700 15762.97 51.78064654014234
[DATA] 32800 15816.33 52.09060248642466
[DATA] 32900 15869.56 51.92040624924484
[DATA] 33000 15923.19 52.11706044540298
[DATA] 33100 15975.98 51.80746307009593
[DATA] 33200 16028.77 51.76134972543031
[DATA] 33300 16080.98 51.58858982430255
[DATA] 33400 16134.38 51.949956057845526
[DATA] 33500 16187.31 51.94464803639162
[DATA] 33600 16229.93 52.00377855352395
[DATA] 33700 16282.9 52.02710550623102
[DATA] 33800 16336.03 52.092464108341055
[DATA] 33900 16388.87 52.38081700955614
[DATA] 34000 16443.21 52.17223991883229
[DATA] 34100 16495.92 52.39821347861233
[DATA] 34200 16548.58 52.42105496213931
[DATA] 34300 16602.72 52.4475122043588
[DATA] 34400 16655.27 52.17308066827032
[DATA] 34500 16710.46 52.17580405778133
[DATA] 34600 16762.84 52.39025280737533
[DATA] 34700 16815.6 52.02876458825771
[DATA] 34800 16857.51 51.96463154010813
[DATA] 34900 16909.49 51.72501045078313
[DATA] 35000 16964.15 51.81201291626226
[DATA] 35100 17018.05 51.79716154361402
[DATA] 35200 17071.15 52.01287737076675
[DATA] 35300 17123.86 51.9858420702968
[DATA] 35400 17176.23 51.987367419925796
[DATA] 35500 17229.06 51.98061329606182
[DATA] 35600 17282.8 52.043386420726556
[DATA] 35700 17335.0 51.931224204251905
[DATA] 35800 17390.38 52.09944983914183
[DATA] 35900 17443.33 51.90002003269541
[DATA] 36000 17485.14 51.97854209610994
[DATA] 36100 17537.96 51.959068800381864
[DATA] 36200 17590.54 52.207730860957135
[DATA] 36300 17643.03 52.12075846889481
[DATA] 36400 17697.39 51.79928955854234
[DATA] 36500 17750.07 51.974951300154316
[DATA] 36600 17803.86 52.004066951273664
[DATA] 36700 17857.99 51.866466514880386
[DATA] 36800 17911.97 51.99313695866188
[DATA] 36900 17964.73 52.252080074744626
[DATA] 37000 18018.13 52.05401478647507
[DATA] 37100 18071.41 52.03912543382326
[DATA] 37200 18115.7 51.992454930737686
[DATA] 37300 18170.38 52.23115241862378
[DATA] 37400 18227.61 52.1513054350767
[DATA] 37500 18280.91 52.36039827718353
[DATA] 37600 18337.12 52.380144026797424
[DATA] 37700 18391.5 52.43931544597306
[DATA] 37800 18444.15 52.13024756538864
[DATA] 37900 18498.66 52.15996123457349
[DATA] 38000 18552.47 52.28666736776223
[DATA] 38100 18607.76 51.99324679869704
[DATA] 38200 18660.09 51.990857369463995
[DATA] 38300 18712.45 51.88874723755703
[DATA] 38400 18754.94 52.1285147094462
[DATA] 38500 18807.36 51.89392031367055
[DATA] 38600 18861.26 52.12297326424872
[DATA] 38700 18914.9 52.11378176658654
[DATA] 38800 18967.75 52.13979163064494
[DATA] 38900 19020.54 52.03570555197955
[DATA] 39000 19074.31 52.26248772647579
[DATA] 39100 19126.91 52.268593586427436
[DATA] 39200 19179.41 52.102999050243945
[DATA] 39300 19233.25 52.18999865402709
[DATA] 39400 19287.22 52.178354875266805
[DATA] 39500 19340.0 52.43130263964924
[DATA] 39600 19386.04 52.32747556570917
[DATA] 39700 19439.53 52.158782129231625
[DATA] 39800 19492.17 52.29482399159236
[DATA] 39900 19545.38 52.31295656553935
[DATA] 40000 19598.54 52.39358376810248
[DATA] 40100 19651.8 52.50867310223734
[DATA] 40200 19704.17 51.623906794233704
[DATA] 40300 19756.6 51.897892021329135
[DATA] 40400 19809.76 52.1695408784798
[DATA] 40500 19863.05 51.93409547419446
[DATA] 40600 19915.54 52.02179690278228
[DATA] 40700 19968.35 52.004692490473374
[DATA] 40800 20010.52 52.007515677115094
[DATA] 40900 20064.98 51.786638359722176
[DATA] 41000 20118.47 52.365112154537826
[DATA] 41100 20171.63 52.229726164289225
[DATA] 41200 20225.23 52.223240183156314
[DATA] 41300 20278.37 52.30720997257574
[DATA] 41400 20335.51 52.059786436952045
[DATA] 41500 20392.14 52.11762050363126
[DATA] 41600 20450.91 52.17365519294818
[DATA] 41700 20509.02 52.141233683145465
[DATA] 41800 20566.87 52.38404702536776
[DATA] 41900 20624.15 52.285783307461955
[DATA] 42000 20681.95 52.2519288192221
[DATA] 42100 20730.69 52.50854732965374
[DATA] 42200 20787.88 52.305929807252376
[DATA] 42300 20844.75 52.25833784667088
[DATA] 42400 20898.91 52.069388556111356
[DATA] 42500 20953.0 52.36653766373745
[DATA] 42600 21008.5 52.098447591854395
[DATA] 42700 21065.02 52.200225470519435
[DATA] 42800 21118.92 52.44619693378857
[DATA] 42900 21171.9 52.2859393565558
[DATA] 43000 21228.0 52.54699595356642
[DATA] 43100 21284.98 52.226786984267534
[DATA] 43200 21342.67 52.36327923467659
[DATA] 43300 21390.96 52.28477982056061
[DATA] 43400 21447.81 52.09828692904157
[DATA] 43500 21504.72 52.20231460616587
[DATA] 43600 21560.46 52.118550230261555
[DATA] 43700 21618.12 52.206334813499616
[DATA] 43800 21675.06 52.11907170527647
[DATA] 43900 21731.12 52.36089598314789
[DATA] 44000 21789.17 52.18916222254839
[DATA] 44100 21846.1 52.35403368651173
[DATA] 44200 21903.2 52.38448736405601
[DATA] 44300 21959.04 52.195940105671276
[DATA] 44400 22013.33 52.3800341203621
[DATA] 44500 22057.23 52.153489566762154
[DATA] 44600 22111.17 52.21884712601825
[DATA] 44700 22164.24 52.29424577794719
[DATA] 44800 22219.51 52.43470145853321
[DATA] 44900 22275.15 52.29177061173314
[DATA] 45000 22329.04 52.26850944714176
[DATA] 45100 22381.85 52.240668394232145
[DATA] 45200 22437.35 52.43007583293976
[DATA] 45300 22491.27 52.427383679647654
[DATA] 45400 22548.06 52.15700413785515
[DATA] 45500 22606.9 52.19225314049209
[DATA] 45600 22669.94 52.31207033010816
[DATA] 45700 22731.04 52.3636122556213
[DATA] 45800 22785.3 52.28149889270691
[DATA] 45900 22844.47 52.342891750235566
[DATA] 46000 22903.35 52.3663928974258
[DATA] 46100 22968.38 52.424487301837864
[DATA] 46200 23028.83 52.42182631428627
[DATA] 46300 23089.26 52.45028708137875
[DATA] 46400 23151.18 52.50721587098556
[DATA] 46500 23214.53 52.4177151953346
[DATA] 46600 23277.0 52.34040847717198
[DATA] 46700 23341.59 52.3634204596902
[DATA] 46800 23403.88 52.410477879025
[DATA] 46900 23463.95 52.30589466107731
[DATA] 47000 23524.78 50.553830241114774
[DATA] 47100 23572.92 50.605136980573114
[DATA] 47200 23632.14 50.47238165050329
[DATA] 47300 23688.89 50.63313280709116
[DATA] 47400 23746.97 50.795040377951764
[DATA] 47500 23805.41 51.04391312459503
[DATA] 47600 23862.14 50.94826829722579
[DATA] 47700 23918.54 50.77907240641782
[DATA] 47800 23975.7 50.965692915636666
[DATA] 47900 24032.31 51.24386325046629
[DATA] 48000 24078.18 51.3324328767599
[DATA] 48100 24134.07 51.069735201474515
[DATA] 48200 24187.79 51.40117126366964
[DATA] 48300 24240.97 51.372699090898706
[DATA] 48400 24294.94 51.24597330692902
[DATA] 48500 24361.82 51.54689846294848
[DATA] 48600 24428.32 51.404972526961544
[DATA] 48700 24498.84 51.62872805548519
[DATA] 48800 24566.03 51.49397601465225
[DATA] 48900 24629.47 51.66099196453309
[DATA] 49000 24695.82 51.35766390981709
[DATA] 49100 24748.12 51.466450914668414
[DATA] 49200 24813.18 51.43254020668681
[DATA] 49300 24882.26 51.409623609070564
[DATA] 49400 24948.15 51.657515853930946
[DATA] 49500 25015.54 51.54523110492632
[DATA] 49600 25082.07 51.52321589830674
[DATA] 49700 25147.55 51.56009283763775
[DATA] 49800 25214.93 51.571434768223874
[DATA] 49900 25282.37 51.712756269389494
[DATA] 50000 25348.39 51.52100728424589
[DATA] 50100 25416.58 51.51093750442547
[DATA] 50200 25471.9 51.836737413608304
[DATA] 50300 25539.13 51.73258166340488
[DATA] 50400 25605.88 51.67760368629053
[DATA] 50500 25671.25 51.756176093664074
[DATA] 50600 25736.74 51.81334920656088
[DATA] 50700 25801.09 51.84587860878501
[DATA] 50800 25865.1 51.68461937498773
[DATA] 50900 25931.33 51.92549050417924
[DATA] 51000 25997.46 51.8934371967261
[DATA] 51100 26064.77 51.709170035289745
[DATA] 51200 26129.86 51.98518288627009
[DATA] 51300 26182.33 51.8712583871235
[DATA] 51400 26247.44 52.015775102519356
[DATA] 51500 26314.45 52.00546205833545
[DATA] 51600 26381.17 52.0902159821283
[DATA] 51700 26449.64 52.14760823383556
[DATA] 51800 26515.02 52.094100678603006
[DATA] 51900 26578.53 52.09550774076537
[DATA] 52000 26644.85 51.88600832801529
[DATA] 52100 26710.7 52.07760782044278
[DATA] 52200 26778.64 52.11976415559735
[DATA] 52300 26842.25 52.076117234865904
[DATA] 52400 26911.44 52.14770859211455
[DATA] 52500 26978.63 52.25219072100386
[DATA] 52600 27033.87 52.00568172789453
[DATA] 52700 27100.43 52.21686712522241
[DATA] 52800 27167.83 52.172926349435414
[DATA] 52900 27236.57 52.24744716159357
[DATA] 53000 27301.71 52.02805324976365
[DATA] 53100 27367.95 52.15957495638811
[DATA] 53200 27437.16 52.19142928523228
[DATA] 53300 27504.54 52.24766340450814
[DATA] 53400 27572.84 52.03818797438046
[DATA] 53500 27639.67 52.12168504431742
[DATA] 53600 27708.6 52.01284831787011
[DATA] 53700 27777.32 52.1581053115743
[DATA] 53800 27832.03 52.192686925374794
[DATA] 53900 27898.05 52.15432658283215
[DATA] 54000 27963.98 52.12625227139633
[DATA] 54100 28029.72 52.11699927567679
[DATA] 54200 28099.34 52.32098901761231
[DATA] 54300 28167.64 52.3219130387738
[DATA] 54400 28235.83 51.98780733291097
[DATA] 54500 28303.53 52.10869663909561
[DATA] 54600 28375.41 52.12986182981899
[DATA] 54700 28444.66 52.185781378688176
[DATA] 54800 28511.97 50.11587754327677
[DATA] 54900 28578.85 50.405589949808046
[DATA] 55000 28631.92 50.14693523761052
[DATA] 55100 28700.9 50.75285811230544
[DATA] 55200 28767.04 50.66760068957624
[DATA] 55300 28831.82 50.574483172591535
[DATA] 55400 28899.82 50.625880351442994
[DATA] 55500 28966.4 50.69121589134026
[DATA] 55600 29033.78 50.57900141667469
[DATA] 55700 29100.73 50.98606327856286
[DATA] 55800 29170.01 51.10468203116473
[DATA] 55900 29237.98 51.60787471608055
[DATA] 56000 29294.04 51.68863227012038
[DATA] 56100 29360.93 51.692926161049456
[DATA] 56200 29429.87 51.64295723881988
[DATA] 56300 29499.6 51.79306376490536
[DATA] 56400 29568.91 51.79237047345626
[DATA] 56500 29639.22 51.79013183506741
[DATA] 56600 29709.74 51.91972177279544
[DATA] 56700 29777.8 51.749758962306416
[DATA] 56800 29843.94 51.984243776325755
[DATA] 56900 29911.61 51.91639552668258
[DATA] 57000 29980.56 52.254654845478335
[DATA] 57100 30047.18 52.21656574796575
