cpu thread used:  1
***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: portfolio
[INFO] n_items: 50
[INFO] lambda_1: 1
[INFO] lambda_2: 5
[INFO] lambda_3: 5
[INFO] lambda_4: 5
[INFO] capacity_ratio: 0.500000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] algorithm: DQN
[INFO] batch_size: 128
[INFO] learning_rate: 0.000010
[INFO] hidden_layer: 3
[INFO] latent_dim: 256
[INFO] softmax_beta: 10
[INFO] time_limit: 172800
[INFO] n_step: -1
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_feat: 9
***********************************************************
[INFO] Memory Initialized
[INFO] iter time avg_reward avg_profit loss beta
[DATA] 0 51.42 529.5900738797254 529.5900738797254 1.7514 0.0
[DATA] 10 81.32 499.3075596551634 499.3075596551634 0.46120000000000005 0.018
[DATA] 20 112.21 493.66014268892 493.66014268892 0.5162 0.038
[DATA] 30 145.06 538.4772162591157 538.4772162591157 0.5334 0.057999999999999996
[DATA] 40 176.37 545.4486443177567 545.4486443177568 0.5302 0.078
[DATA] 50 206.74 540.2221779737006 540.2221779737006 0.5355999999999999 0.098
[DATA] 60 237.36 572.6596516728782 572.6596516728782 0.5435999999999999 0.118
[DATA] 70 268.56 568.8848191809145 568.8848191809143 0.5358 0.138
[DATA] 80 298.97 572.903658006187 572.903658006187 0.5190999999999999 0.15800000000000003
[DATA] 90 330.42 520.7606182054948 520.7606182054947 0.5349 0.178
[DATA] 100 361.27 562.9861028450911 562.9861028450911 0.5266000000000001 0.198
[DATA] 200 563.31 520.8102951679788 520.8102951679789 0.47869999999999985 0.398
[DATA] 300 766.71 562.9062864360978 562.9062864360978 0.4206999999999999 0.598
[DATA] 400 968.35 564.1374453967475 564.1374453967475 0.3970999999999999 0.7979999999999999
[DATA] 500 1170.23 550.3631195127268 550.3631195127268 0.39899999999999985 0.998
[DATA] 600 1371.74 563.7884537014129 563.7884537014129 0.39649999999999996 1.198
[DATA] 700 1575.34 558.6696003279533 558.6696003279532 0.392 1.3980000000000001
[DATA] 800 1782.67 568.5989764512493 568.5989764512493 0.38930000000000015 1.5979999999999999
[DATA] 900 1988.66 568.2824677643366 568.2824677643366 0.3545999999999999 1.7979999999999998
[DATA] 1000 2194.01 575.240679631799 575.2406796317989 0.346 1.998
[DATA] 1100 2398.08 579.01986150738 579.01986150738 0.3486000000000001 2.198
[DATA] 1200 2601.02 582.7266927891923 582.7266927891923 0.3342999999999999 2.398
[DATA] 1300 2800.74 583.4338743401212 583.4338743401212 0.32070000000000004 2.598
[DATA] 1400 3001.09 591.287785636843 591.2877856368431 0.3028000000000001 2.798
[DATA] 1500 3205.31 595.3175207727196 595.3175207727195 0.30340000000000006 2.998
[DATA] 1600 3406.24 602.9964117716324 602.9964117716324 0.3113 3.1979999999999995
[DATA] 1700 3606.27 611.8044864607199 611.8044864607199 0.2882 3.3979999999999997
[DATA] 1800 3811.13 597.6687602648468 597.6687602648468 0.2869 3.598
[DATA] 1900 4011.19 647.5134241680657 647.5134241680657 0.2811 3.798
[DATA] 2000 4211.45 653.2594979372111 653.259497937211 0.2596 3.9979999999999998
[DATA] 2100 4412.2 646.7118855934787 646.7118855934788 0.2698 4.198
[DATA] 2200 4613.39 619.2570262957382 619.2570262957382 0.26009999999999994 4.398000000000001
[DATA] 2300 4814.53 616.5478757426076 616.5478757426075 0.24379999999999996 4.598
[DATA] 2400 5015.54 649.844216833028 649.8442168330279 0.24540000000000006 4.798
[DATA] 2500 5216.63 659.865855161216 659.865855161216 0.24189999999999998 4.998
[DATA] 2600 5417.96 678.7969903459589 678.7969903459589 0.2382 5.198
[DATA] 2700 5619.97 673.516575020791 673.5165750207909 0.24589999999999998 5.398
[DATA] 2800 5821.86 667.6643582433628 667.6643582433629 0.24499999999999997 5.598
[DATA] 2900 6022.66 673.3252121934065 673.3252121934065 0.2316 5.798
[DATA] 3000 6223.3 684.8859953211171 684.8859953211171 0.23059999999999997 5.998
[DATA] 3100 6426.17 709.8053294935286 709.8053294935286 0.2272 6.198
[DATA] 3200 6627.5 701.6540827170315 701.6540827170315 0.2323 6.398000000000001
[DATA] 3300 6828.59 720.6419257856151 720.6419257856151 0.2236 6.598000000000001
[DATA] 3400 7029.6 725.9942996821601 725.9942996821601 0.2170999999999999 6.798
[DATA] 3500 7237.01 725.232017252722 725.232017252722 0.2245999999999999 6.997999999999999
[DATA] 3600 7438.88 742.4016170777317 742.4016170777317 0.2136 7.198
[DATA] 3700 7640.69 753.7605986807494 753.7605986807496 0.2272 7.398
[DATA] 3800 7842.03 766.2434869685103 766.2434869685103 0.209 7.598000000000001
[DATA] 3900 8043.04 772.7065702827806 772.7065702827806 0.2062 7.798
[DATA] 4000 8243.86 766.2446546810584 766.2446546810581 0.20839999999999997 7.997999999999999
[DATA] 4100 8445.14 754.0059086390069 754.0059086390069 0.2056999999999999 8.198
[DATA] 4200 8645.68 791.2491965735151 791.2491965735151 0.20240000000000005 8.398
[DATA] 4300 8851.62 817.4940498017353 817.4940498017353 0.19379999999999992 8.598
[DATA] 4400 9053.12 811.6501559524544 811.6501559524544 0.18939999999999999 8.798
[DATA] 4500 9253.4 814.3297529355862 814.3297529355862 0.1855 8.998000000000001
[DATA] 4600 9458.01 818.4131400734286 818.4131400734288 0.17309999999999998 9.198
[DATA] 4700 9658.5 825.3556962254702 825.3556962254702 0.1727 9.398
[DATA] 4800 9859.81 803.2448892862324 803.2448892862324 0.17009999999999997 9.597999999999999
[DATA] 4900 10060.82 842.8155900530178 842.8155900530178 0.1756 9.798
[DATA] 5000 10262.28 834.7190324373394 834.7190324373394 0.1615 9.998000000000001
[DATA] 5100 10464.37 847.0174230235131 847.017423023513 0.15840000000000004 10
[DATA] 5200 10665.42 854.9155178793652 854.9155178793653 0.14950000000000002 10
[DATA] 5300 10867.83 860.12046432315 860.12046432315 0.14020000000000002 10
[DATA] 5400 11068.34 854.8385355468781 854.8385355468781 0.14570000000000002 10
[DATA] 5500 11269.26 818.1269490632363 818.1269490632366 0.133 10
[DATA] 5600 11470.1 851.2294478851404 851.2294478851403 0.13090000000000002 10
[DATA] 5700 11671.19 856.0952829656082 856.095282965608 0.1255 10
[DATA] 5800 11871.36 864.5824134561378 864.5824134561378 0.1205 10
[DATA] 5900 12072.54 844.5580186251625 844.5580186251625 0.11429999999999993 10
[DATA] 6000 12273.47 857.664541282658 857.664541282658 0.11189999999999999 10
[DATA] 6100 12474.01 861.8236527465654 861.8236527465654 0.1105 10
[DATA] 6200 12675.1 857.130947861669 857.130947861669 0.10980000000000001 10
[DATA] 6300 12876.32 855.5881202825188 855.5881202825188 0.10819999999999998 10
[DATA] 6400 13077.4 859.6354716002714 859.6354716002714 0.10479999999999996 10
[DATA] 6500 13278.34 863.5681004894946 863.5681004894946 0.0995 10
[DATA] 6600 13479.37 849.8813121799861 849.8813121799863 0.09559999999999999 10
[DATA] 6700 13679.92 858.8534041599909 858.8534041599909 0.096 10
[DATA] 6800 13880.77 858.8784802639741 858.8784802639741 0.09399999999999997 10
[DATA] 6900 14081.52 854.1093301113982 854.1093301113982 0.08599999999999997 10
[DATA] 7000 14282.68 857.6369100491244 857.6369100491244 0.08589999999999999 10
[DATA] 7100 14492.93 807.2215996561571 807.2215996561571 0.0823 10
[DATA] 7200 14704.88 859.8224006728001 859.8224006728001 0.07759999999999999 10
[DATA] 7300 14914.75 852.61668803577 852.61668803577 0.07839999999999998 10
[DATA] 7400 15120.83 849.2009795946523 849.2009795946525 0.07679999999999998 10
[DATA] 7500 15321.77 838.7538880716135 838.7538880716133 0.07659999999999999 10
[DATA] 7600 15523.48 838.5789455594854 838.5789455594854 0.08009999999999996 10
[DATA] 7700 15725.18 855.325064724236 855.325064724236 0.08019999999999998 10
[DATA] 7800 15927.62 865.3174185184906 865.3174185184904 0.0818 10
[DATA] 7900 16129.47 816.7693661687532 816.7693661687531 0.1013 10
[DATA] 8000 16330.08 744.6319739625361 744.6319739625364 0.23839999999999997 10
[DATA] 8100 16531.18 577.1402912564841 577.1402912564841 192.83629999999997 10
[DATA] 8200 16731.81 639.8147292130558 639.8147292130558 1.3475 10
[DATA] 8300 16932.1 693.9879882661163 693.9879882661163 0.5182 10
[DATA] 8400 17132.51 724.6210252733736 724.6210252733736 0.3964999999999999 10
[DATA] 8500 17333.27 775.9116345802812 775.9116345802812 0.3013 10
[DATA] 8600 17537.29 791.5313344672842 791.5313344672842 0.28739999999999993 10
[DATA] 8700 17738.08 800.4373245638785 800.4373245638785 0.26059999999999994 10
[DATA] 8800 17939.16 836.0552240015498 836.0552240015498 0.2426 10
[DATA] 8900 18140.47 821.8806956616935 821.8806956616935 0.2368000000000001 10
[DATA] 9000 18342.12 840.9290887885487 840.9290887885488 0.21949999999999997 10
[DATA] 9100 18543.24 792.3488373031183 792.3488373031183 0.22539999999999996 10
[DATA] 9200 18745.0 834.1266517468243 834.1266517468245 0.2151999999999999 10
[DATA] 9300 18946.57 830.4741240779077 830.474124077908 0.2187 10
[DATA] 9400 19146.91 828.059292182036 828.0592921820362 0.2046 10
[DATA] 9500 19347.63 795.7092042365061 795.7092042365061 0.21059999999999995 10
[DATA] 9600 19548.58 793.2683020158647 793.2683020158647 0.2004 10
[DATA] 9700 19757.27 820.2107699723783 820.2107699723783 0.2052 10
[DATA] 9800 19970.46 808.3373510906106 808.3373510906105 0.194 10
[DATA] 9900 20181.89 816.7984722313199 816.7984722313199 0.18999999999999997 10
[DATA] 10000 20395.04 826.0209510954503 826.0209510954502 0.18939999999999993 10
[DATA] 10100 20598.63 803.1123250742812 803.1123250742811 0.17369999999999997 10
[DATA] 10200 20799.28 835.5423475554926 835.5423475554925 0.14529999999999998 10
[DATA] 10300 20999.78 853.567614747529 853.567614747529 0.12119999999999999 10
[DATA] 10400 21200.34 858.8568828528445 858.8568828528445 0.11859999999999994 10
[DATA] 10500 21400.91 857.7782775543051 857.7782775543051 0.10389999999999996 10
[DATA] 10600 21601.8 862.9529366191875 862.9529366191875 0.1021 10
[DATA] 10700 21802.27 864.0575549380261 864.057554938026 0.10429999999999996 10
[DATA] 10800 22003.08 865.8663429622128 865.8663429622128 0.10320000000000001 10
[DATA] 10900 22204.2 865.5845209930875 865.5845209930875 0.10029999999999997 10
[DATA] 11000 22405.24 869.190746318133 869.190746318133 0.09819999999999997 10
[DATA] 11100 22606.12 864.1189489028885 864.1189489028886 0.09459999999999995 10
[DATA] 11200 22807.74 849.7138717067718 849.7138717067718 0.09829999999999996 10
[DATA] 11300 23008.98 871.1778023192506 871.1778023192508 0.09079999999999999 10
[DATA] 11400 23210.23 873.3811047269453 873.3811047269455 0.0892 10
[DATA] 11500 23411.88 864.8234557419543 864.8234557419543 0.08729999999999999 10
[DATA] 11600 23613.13 873.0456578694719 873.0456578694719 0.08489999999999999 10
[DATA] 11700 23814.41 875.5231448337711 875.5231448337711 0.08000000000000002 10
[DATA] 11800 24015.6 872.0477308013076 872.0477308013078 0.08120000000000001 10
[DATA] 11900 24216.57 878.0341443399612 878.0341443399612 0.07809999999999999 10
[DATA] 12000 24417.64 876.3983783998076 876.3983783998077 0.0747 10
[DATA] 12100 24618.97 851.7968606372341 851.7968606372339 0.07050000000000001 10
[DATA] 12200 24820.47 833.4894535405297 833.4894535405298 0.0657 10
[DATA] 12300 25025.65 845.814019201027 845.814019201027 0.06689999999999997 10
[DATA] 12400 25226.18 865.4327917045275 865.4327917045275 0.06570000000000002 10
[DATA] 12500 25430.08 870.4899388317046 870.4899388317045 0.06969999999999998 10
[DATA] 12600 25635.19 865.2356636290268 865.2356636290269 0.0631 10
[DATA] 12700 25835.82 856.2462737375365 856.2462737375364 0.0662 10
[DATA] 12800 26038.32 872.7602328691221 872.760232869122 0.07049999999999998 10
[DATA] 12900 26240.52 855.626320285183 855.626320285183 0.06820000000000001 10
[DATA] 13000 26444.43 874.155779382287 874.155779382287 0.0658 10
[DATA] 13100 26645.43 859.9190056674094 859.9190056674092 0.06639999999999999 10
[DATA] 13200 26846.72 882.4388791799418 882.4388791799418 0.062499999999999965 10
[DATA] 13300 27047.71 874.3715572714838 874.3715572714838 0.0648 10
[DATA] 13400 27249.14 871.5546823726773 871.5546823726773 0.06590000000000001 10
[DATA] 13500 27453.36 882.8346369700802 882.8346369700802 0.06509999999999999 10
[DATA] 13600 27654.1 878.779469991074 878.779469991074 0.06449999999999997 10
[DATA] 13700 27856.29 866.7532027409793 866.7532027409792 0.0635 10
[DATA] 13800 28057.45 861.3229385512101 861.3229385512101 0.0628 10
[DATA] 13900 28258.99 867.4369901100472 867.4369901100472 0.0612 10
[DATA] 14000 28459.88 872.603284051736 872.6032840517361 0.06229999999999997 10
[DATA] 14100 28661.04 872.7766592951145 872.7766592951145 0.06280000000000001 10
[DATA] 14200 28862.4 847.1269677076078 847.1269677076078 0.063 10
[DATA] 14300 29063.6 865.4060408019184 865.4060408019187 0.061799999999999994 10
[DATA] 14400 29265.5 863.4429440061056 863.4429440061056 0.0589 10
[DATA] 14500 29467.45 864.5648527692776 864.5648527692775 0.0613 10
[DATA] 14600 29669.48 858.4672795471533 858.4672795471535 0.06159999999999999 10
[DATA] 14700 29872.32 866.205281284048 866.2052812840483 0.06039999999999998 10
[DATA] 14800 30072.21 834.1561957563652 834.156195756365 0.061299999999999986 10
[DATA] 14900 30276.36 808.3380686038086 808.3380686038086 0.061599999999999995 10
[DATA] 15000 30476.37 815.9320445789442 815.9320445789442 0.061099999999999995 10
[DATA] 15100 30679.23 860.8674325385961 860.8674325385963 0.06450000000000002 10
