***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: TSPTW
[INFO] n_city: 50
[INFO] grid_size: 100
[INFO] max_tw_gap: 100
[INFO] max_tw_size: 1000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] Algorithm: PPO
[INFO] learning rate: 0.000100
[INFO] eps_clip: 0.100000
[INFO] entropy_value: 0.001000
[INFO] hidden_layer: 4
[INFO] k_epochs: 3
[INFO] batch_size: 64
[INFO] update_timestep: 2048
[INFO] latent_dim: 128
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_node_feat: 6
[INFO] n_edge_feat: 5
***********************************************************
[INFO] iter time avg_reward_learning
[DATA] 0 16.23 56.09166373152334
[DATA] 10 32.68 56.033861270183
[DATA] 20 49.63 57.089328614042614
[DATA] 30 66.29 57.4380963249519
[DATA] 40 83.38 56.9408035683163
[DATA] 50 98.97 53.499761433593584
[DATA] 60 117.1 60.88050308061199
[DATA] 70 134.19 55.54076825363548
[DATA] 80 150.67 54.06658003313746
[DATA] 90 167.52 55.68696649267252
[DATA] 100 185.17 56.519647572014584
[DATA] 200 215.93 54.27760385934696
[DATA] 300 269.4 56.523464416649574
[DATA] 400 300.83 55.40174782065564
[DATA] 500 331.92 55.52867660616799
[DATA] 600 383.71 54.06359613403045
[DATA] 700 413.79 53.72551477874644
[DATA] 800 467.17 56.02652709896762
[DATA] 900 497.69 54.550011035833116
[DATA] 1000 528.41 56.67809541939387
[DATA] 1100 582.04 55.545575769961616
[DATA] 1200 614.06 57.722158262189524
[DATA] 1300 667.0 55.54257586973387
[DATA] 1400 698.98 58.99690437130801
[DATA] 1500 729.77 54.19652498810644
[DATA] 1600 785.39 61.021690558728345
[DATA] 1700 818.95 59.894107607395455
[DATA] 1800 875.67 64.53046147221521
[DATA] 1900 911.96 66.01016367058773
[DATA] 2000 948.75 64.32392104513669
[DATA] 2100 1008.47 65.80226308525161
[DATA] 2200 1046.25 67.26553261199888
[DATA] 2300 1108.06 71.5633936335614
[DATA] 2400 1147.83 70.29978398461245
[DATA] 2500 1211.8 74.85559725452785
[DATA] 2600 1253.45 75.55797727679042
[DATA] 2700 1320.43 80.82956257680245
[DATA] 2800 1390.22 87.70388182423248
[DATA] 2900 1437.57 86.94510466642966
[DATA] 3000 1508.58 87.35223879970513
[DATA] 3100 1558.49 91.35151640351043
[DATA] 3200 1636.66 101.04469954937396
[DATA] 3300 1717.65 107.43577466928366
[DATA] 3400 1804.59 121.62706054622915
[DATA] 3500 1870.17 119.38225002509579
[DATA] 3600 1965.12 131.17050877416594
[DATA] 3700 2070.86 148.80149375199488
[DATA] 3800 2175.4 155.12869487979927
[DATA] 3900 2283.04 153.16321277386436
[DATA] 4000 2419.21 168.8967859694503
[DATA] 4100 2539.77 185.93328667105806
[DATA] 4200 2666.01 182.1343478282138
[DATA] 4300 2796.95 198.44180309730348
[DATA] 4400 2948.55 199.08499092009745
[DATA] 4500 3081.31 203.30246362699737
[DATA] 4600 3244.58 223.2828064132911
[DATA] 4700 3394.56 231.71072757070775
[DATA] 4800 3567.89 237.27357259288962
[DATA] 4900 3746.11 258.87404239392106
[DATA] 5000 3930.39 267.9062163499573
[DATA] 5100 4096.47 274.5181508863881
[DATA] 5200 4289.22 281.42919317464344
[DATA] 5300 4483.16 275.89214536208397
[DATA] 5400 4687.93 302.80615656071006
[DATA] 5500 4895.41 304.192337892517
[DATA] 5600 5130.67 310.73573945122854
[DATA] 5700 5345.92 319.6493457346156
[DATA] 5800 5562.8 321.18789851639286
[DATA] 5900 5776.99 322.2193101266837
[DATA] 6000 6021.56 327.3170235975624
[DATA] 6100 6241.46 329.4874811055399
[DATA] 6200 6460.0 326.53923930501105
[DATA] 6300 6679.65 325.5175488429529
[DATA] 6400 6922.14 328.78190478591387
[DATA] 6500 7139.99 323.5722904036369
[DATA] 6600 7356.07 318.5180293257549
[DATA] 6700 7568.22 314.4011571359837
[DATA] 6800 7798.94 313.22037078980475
[DATA] 6900 8008.67 317.84517938902206
[DATA] 7000 8221.61 315.90379687649676
[DATA] 7100 8435.63 315.90465104352484
[DATA] 7200 8648.7 317.30997599765726
[DATA] 7300 8885.72 323.381777358515
[DATA] 7400 9101.19 323.4377778656524
[DATA] 7500 9316.27 324.02557820044944
[DATA] 7600 9534.75 328.25269777725305
[DATA] 7700 9772.3 326.9748056414204
[DATA] 7800 9989.03 327.0576278344827
[DATA] 7900 10205.9 327.95836712196615
[DATA] 8000 10422.8 326.3330004335081
[DATA] 8100 10590.8 77.65420885371196
[DATA] 8200 10632.99 78.35358072044527
[DATA] 8300 10699.46 83.55711061262718
[DATA] 8400 10743.89 81.38360916839561
[DATA] 8500 10815.59 93.23828916321287
[DATA] 8600 10864.17 89.17119024139149
[DATA] 8700 10938.15 92.6074962280873
[DATA] 8800 11015.53 107.0088873160233
[DATA] 8900 11094.49 111.7101328678737
[DATA] 9000 11153.54 109.1159715541695
[DATA] 9100 11238.93 123.09991784600595
[DATA] 9200 11327.87 123.07029267205904
[DATA] 9300 11421.19 139.86725674789253
[DATA] 9400 11520.91 149.28073383222926
[DATA] 9500 11625.36 153.61257456985874
[DATA] 9600 11736.76 170.05300882084757
[DATA] 9700 11853.5 178.69286944092153
[DATA] 9800 11997.82 192.15777327725655
[DATA] 9900 12124.65 202.65669146098193
[DATA] 10000 12261.14 217.26599725574192
[DATA] 10100 12431.59 243.41920635645576
[DATA] 10200 12610.48 261.59205862998164
[DATA] 10300 12794.02 264.6924691706869
[DATA] 10400 12962.13 278.2878372689373
[DATA] 10500 13172.2 281.8818808720648
[DATA] 10600 13389.75 293.63703562046175
[DATA] 10700 13628.06 307.18107221643123
[DATA] 10800 13836.8 313.3752589152562
[DATA] 10900 14046.35 313.9284873950978
[DATA] 11000 14257.67 315.28775472360786
[DATA] 11100 14470.99 320.1253567933625
[DATA] 11200 14686.36 320.7780603528896
[DATA] 11300 14922.76 325.44682698529977
[DATA] 11400 15139.17 324.059674052929
[DATA] 11500 15356.81 326.76127018034407
[DATA] 11600 15573.33 327.02372049415766
[DATA] 11700 15815.62 327.4275832552223
[DATA] 11800 16033.03 328.9890313114927
[DATA] 11900 16252.0 329.5558210598549
[DATA] 12000 16493.35 332.19714834769843
[DATA] 12100 16713.33 331.5000062300705
[DATA] 12200 16933.28 331.2480059272903
[DATA] 12300 17149.93 323.42747372507
[DATA] 12400 17389.25 328.7947158110585
[DATA] 12500 17606.96 327.6771874420585
[DATA] 12600 17826.13 331.3717890867538
[DATA] 12700 18066.54 330.9127214814822
[DATA] 12800 18285.88 328.396723051037
[DATA] 12900 18506.55 330.6587646712206
[DATA] 13000 18729.98 332.483945075994
[DATA] 13100 18976.32 336.055483850092
[DATA] 13200 19201.94 336.8462257469465
[DATA] 13300 19425.67 334.5020659878488
[DATA] 13400 19671.76 332.8047987972769
[DATA] 13500 19894.41 333.61051320431733
[DATA] 13600 20115.84 333.06262431134564
[DATA] 13700 20358.9 327.2781420838777
[DATA] 13800 20579.29 328.7598079755257
[DATA] 13900 20800.36 330.9094841841842
[DATA] 14000 21046.9 334.20905459271773
[DATA] 14100 21269.37 333.4133706636747
[DATA] 14200 21491.74 331.3599968713992
[DATA] 14300 21713.78 327.9301401833356
[DATA] 14400 21957.39 333.04389364012945
[DATA] 14500 22179.56 334.040959813498
[DATA] 14600 22402.51 333.6250896387221
[DATA] 14700 22646.45 332.8994896502739
[DATA] 14800 22866.5 333.3121523251835
[DATA] 14900 23089.27 334.5595552621388
[DATA] 15000 23334.17 336.19061970290835
[DATA] 15100 23557.37 336.1273255315079
[DATA] 15200 23781.27 337.9798804120161
[DATA] 15300 23992.14 309.43412808644274
[DATA] 15400 24224.89 311.91116052499086
[DATA] 15500 24438.52 317.80602967820704
[DATA] 15600 24654.85 320.7881632217141
[DATA] 15700 24869.76 319.738258353743
[DATA] 15800 25107.05 322.12643235565054
[DATA] 15900 25322.37 325.5135041284738
[DATA] 16000 25537.7 320.5653992073112
[DATA] 16100 25753.37 320.2665556400493
[DATA] 16200 25969.57 322.07793563841426
[DATA] 16300 26208.95 326.2308007134814
[DATA] 16400 26427.21 328.40183819143385
[DATA] 16500 26645.06 326.1185502187888
[DATA] 16600 26886.28 328.4957489640323
[DATA] 16700 27106.25 330.51342483880364
[DATA] 16800 27325.13 329.27943171152015
[DATA] 16900 27547.56 331.7430470009986
[DATA] 17000 27791.73 330.63647927764475
[DATA] 17100 28014.6 333.281562211739
[DATA] 17200 28236.44 332.5590848524652
[DATA] 17300 28477.82 327.36221271930447
[DATA] 17400 28697.44 328.4129200143574
[DATA] 17500 28920.09 332.9380756839861
[DATA] 17600 29142.45 332.29219984085466
[DATA] 17700 29388.62 334.1267832477881
[DATA] 17800 29611.16 334.27638479104644
[DATA] 17900 29836.48 335.174701327709
[DATA] 18000 30082.39 333.89712390749867
[DATA] 18100 30305.74 334.8001469236223
[DATA] 18200 30530.63 334.2997890646306
[DATA] 18300 30760.84 291.59765500347
[DATA] 18400 30965.24 295.6026604573016
[DATA] 18500 31170.24 301.40242528866645
[DATA] 18600 31377.8 304.0105126427173
[DATA] 18700 31586.12 307.7426821603222
[DATA] 18800 31795.19 311.4515461543847
[DATA] 18900 32009.4 317.05392802508425
[DATA] 19000 32221.77 315.4073013853524
[DATA] 19100 32455.78 315.9732779947729
[DATA] 19200 32667.76 315.62726273297875
[DATA] 19300 32882.41 318.932662231173
[DATA] 19400 33098.61 322.48500702203233
[DATA] 19500 33335.43 308.09084804535246
[DATA] 19600 33543.44 309.4992459126686
[DATA] 19700 33752.24 309.1790166115047
[DATA] 19800 33964.53 311.9185084102454
[DATA] 19900 34174.67 310.0265301041584
[DATA] 20000 34386.11 309.48034511673796
[DATA] 20100 34598.78 311.93332037357095
[DATA] 20200 34839.21 317.1174009201025
[DATA] 20300 35054.66 319.574229540816
[DATA] 20400 35282.99 319.76839312617614
[DATA] 20500 35511.95 320.5358029206834
[DATA] 20600 35766.5 324.84983135136054
[DATA] 20700 35998.88 325.64374013576986
[DATA] 20800 36219.29 323.4928285398547
[DATA] 20900 36439.75 323.9100708855605
[DATA] 21000 36662.95 324.34549255725835
[DATA] 21100 36903.77 320.4395991010301
[DATA] 21200 37124.96 322.8045329800456
[DATA] 21300 37347.39 324.0521745488291
[DATA] 21400 37568.59 323.40740022323314
[DATA] 21500 37814.19 326.2919572936342
[DATA] 21600 38035.66 327.4634683405573
[DATA] 21700 38257.46 328.66438478441603
[DATA] 21800 38478.99 325.2327667848701
[DATA] 21900 38722.7 327.314531502144
[DATA] 22000 38943.91 328.6514867668027
[DATA] 22100 39166.78 329.7466551549771
[DATA] 22200 39409.63 327.79435096644715
[DATA] 22300 39631.44 330.80279362485373
[DATA] 22400 39853.23 330.2473202853892
[DATA] 22500 40073.48 328.75184685478666
[DATA] 22600 40315.81 326.3051047349331
[DATA] 22700 40537.51 329.7442037332816
[DATA] 22800 40760.81 333.0809557177701
[DATA] 22900 41006.54 331.5253621866827
[DATA] 23000 41229.78 332.8519647196895
[DATA] 23100 41455.51 334.18908549235294
[DATA] 23200 41702.87 336.6992731799879
[DATA] 23300 41929.22 337.23837938877165
[DATA] 23400 42158.57 337.4978037524483
[DATA] 23500 42408.89 338.48811124342785
[DATA] 23600 42634.81 336.35578405347917
[DATA] 23700 42859.73 335.32222168741333
[DATA] 23800 43106.65 334.4722244946073
[DATA] 23900 43331.0 335.3884600104419
[DATA] 24000 43554.61 332.0172854661357
[DATA] 24100 43778.3 333.6986076658839
[DATA] 24200 44024.66 332.3497065201748
[DATA] 24300 44247.73 332.36646094562474
[DATA] 24400 44472.07 334.77136439362107
[DATA] 24500 44722.07 333.36713123921567
[DATA] 24600 49361.61 334.53829528174197
[DATA] 24700 49572.12 333.33753567618413
[DATA] 24800 49805.84 335.7434212772186
[DATA] 24900 50017.65 336.00609946703463
[DATA] 25000 50230.36 335.6916437701622
[DATA] 25100 50465.92 336.86611780992445
[DATA] 25200 50678.45 336.96177323422694
[DATA] 25300 50892.2 337.988680625873
[DATA] 25400 51121.29 319.2734677194153
[DATA] 25500 51326.03 319.05748708603153
[DATA] 25600 51529.41 318.4351841382013
[DATA] 25700 51734.35 320.9536459386201
[DATA] 25800 51960.78 320.59034778463825
[DATA] 25900 52165.86 323.982895019996
[DATA] 26000 52370.79 321.3002030600777
[DATA] 26100 52577.11 326.13989339598663
[DATA] 26200 52808.27 324.7307152442628
[DATA] 26300 53015.55 325.9122084481777
[DATA] 26400 53222.16 326.0992821184174
[DATA] 26500 53431.91 330.81699165329354
[DATA] 26600 53664.11 330.4725805750735
[DATA] 26700 53874.35 332.14924547978524
[DATA] 26800 54085.7 333.5595861397417
[DATA] 26900 54318.42 333.4531379393847
[DATA] 27000 54529.18 333.3165796600308
[DATA] 27100 54738.83 331.41645775440696
[DATA] 27200 54950.92 333.9464350213841
[DATA] 27300 55185.09 334.62911294848453
[DATA] 27400 55397.92 335.62373497040664
[DATA] 27500 55610.67 337.0800569176496
[DATA] 27600 55845.84 337.6472339761876
[DATA] 27700 56058.5 336.52188462665714
[DATA] 27800 56267.84 328.22162136017505
[DATA] 27900 56498.66 328.6606389320343
[DATA] 28000 56707.22 326.9703653977638
[DATA] 28100 56917.01 329.56020471241374
[DATA] 28200 57149.76 329.46771504415335
[DATA] 28300 57359.29 326.8689869007978
[DATA] 28400 57568.74 327.94687994943706
[DATA] 28500 57789.91 326.71148182729416
[DATA] 28600 58037.06 328.1042630845786
[DATA] 28700 58252.42 329.8108867513067
[DATA] 28800 58461.1 328.32688215551724
[DATA] 28900 58691.77 329.5965060208964
[DATA] 29000 58899.54 327.8451532253849
[DATA] 29100 59110.15 332.25696272084565
[DATA] 29200 59321.34 333.00765300260605
[DATA] 29300 59554.71 333.3531142799444
[DATA] 29400 59764.98 333.1959192531565
[DATA] 29500 59976.54 334.2779000971222
[DATA] 29600 60210.35 335.7782691618055
[DATA] 29700 60422.23 334.7990179959399
[DATA] 29800 60633.65 333.66287241196807
[DATA] 29900 60866.68 333.4568442465406
[DATA] 30000 61078.99 334.48348031943056
[DATA] 30100 61290.95 333.3194376765339
[DATA] 30200 61523.74 334.30129512580083
[DATA] 30300 61736.39 336.3371296037126
[DATA] 30400 61948.78 335.6819029964362
[DATA] 30500 62182.48 336.8105112685976
[DATA] 30600 62395.62 338.2780317920279
[DATA] 30700 62607.48 337.6279026652267
[DATA] 30800 62842.29 339.16700410502204
[DATA] 30900 63056.16 339.7921057683771
[DATA] 31000 63269.05 338.18585894831426
[DATA] 31100 63503.12 335.7421994841132
[DATA] 31200 63715.66 337.85927026871826
[DATA] 31300 63928.09 336.04728266414463
[DATA] 31400 64162.16 337.30484252440294
[DATA] 31500 64375.05 337.65550774252984
[DATA] 31600 64588.87 338.54500432263586
[DATA] 31700 64824.31 338.1987746457
[DATA] 31800 65037.3 338.1174867781355
[DATA] 31900 65271.03 336.5144237886323
[DATA] 32000 65483.55 336.26029798385747
[DATA] 32100 65696.71 336.74730920990277
[DATA] 32200 65931.86 336.95479997979476
[DATA] 32300 66144.06 335.8103704902342
[DATA] 32400 66355.2 335.67997633721586
[DATA] 32500 66588.22 336.6749068224536
[DATA] 32600 66799.74 337.99342170183627
[DATA] 32700 67013.72 338.18295126367394
[DATA] 32800 67254.39 338.96218283308457
[DATA] 32900 67466.59 337.61836560048374
[DATA] 33000 67681.09 338.4592438252801
[DATA] 33100 67915.88 338.79193152202345
[DATA] 33200 68128.11 337.6572567110905
[DATA] 33300 68340.42 338.35760096429823
[DATA] 33400 68574.75 339.20694999537585
[DATA] 33500 68788.76 339.3355826613333
[DATA] 33600 69001.73 339.6141135701901
[DATA] 33700 69236.24 339.38606066489973
[DATA] 33800 69450.06 340.1618573476716
[DATA] 33900 69672.4 339.6631932415445
[DATA] 34000 69925.12 339.60863217448997
[DATA] 34100 70153.05 338.6916441712947
[DATA] 34200 70383.31 339.61005485975517
[DATA] 34300 70641.38 340.4673529217707
[DATA] 34400 70874.95 339.89336156621414
[DATA] 34500 71126.03 340.10720585306206
[DATA] 34600 71357.74 339.8519597801886
[DATA] 34700 71587.28 340.5318540915239
[DATA] 34800 71841.36 338.68014604924946
[DATA] 34900 72071.93 338.1783107271799
[DATA] 35000 72302.2 339.34687332489506
[DATA] 35100 72552.45 340.3797635254035
[DATA] 35200 72784.74 339.061490161787
[DATA] 35300 73015.72 339.1700146296568
[DATA] 35400 73271.23 339.8782994645891
[DATA] 35500 73502.94 338.2696739657796
[DATA] 35600 73734.87 339.8199694933246
[DATA] 35700 73983.51 339.8199886837519
[DATA] 35800 74211.12 338.18812629872843
[DATA] 35900 74460.4 337.3439023612243
[DATA] 36000 74693.19 338.966274756542
[DATA] 36100 74928.53 339.177470381972
[DATA] 36200 75180.37 337.36987461311867
[DATA] 36300 75408.7 338.4528493112778
[DATA] 36400 75637.12 339.2317661207529
[DATA] 36500 75893.46 339.3046455931108
[DATA] 36600 76124.06 337.9199236572383
[DATA] 36700 76356.88 339.6013461491864
[DATA] 36800 76614.68 340.8153057197908
[DATA] 36900 76848.88 339.12245318660155
[DATA] 37000 77079.69 339.24397611599585
[DATA] 37100 77334.35 337.8528802963431
[DATA] 37200 77566.17 338.6948645390902
[DATA] 37300 77795.98 338.7570798591087
[DATA] 37400 78048.47 339.02339737549374
[DATA] 37500 78279.07 339.1654908207731
[DATA] 37600 78530.47 338.9585157766506
[DATA] 37700 78761.07 338.7053505576812
[DATA] 37800 78993.2 339.1225588935573
[DATA] 37900 79245.34 340.37557664407177
[DATA] 38000 79476.67 340.1757120025162
[DATA] 38100 79712.25 339.39035793151635
[DATA] 38200 79980.17 339.5982498609701
[DATA] 38300 80238.64 339.8007758883315
[DATA] 38400 80477.6 339.04700948523146
[DATA] 38500 80731.52 339.2158386504141
[DATA] 38600 80961.88 338.27244142827266
[DATA] 38700 81191.87 338.16161098585343
[DATA] 38800 81445.26 339.8758434864753
[DATA] 38900 81681.66 339.8699780050471
[DATA] 39000 81934.57 340.5222482114005
[DATA] 39100 82170.49 339.7091173831211
[DATA] 39200 82403.48 340.2613196184287
[DATA] 39300 82658.17 339.71567812879306
[DATA] 39400 82896.75 340.64136021742837
[DATA] 39500 83127.57 340.9846221604159
[DATA] 39600 83377.65 338.5651330681148
[DATA] 39700 83607.13 339.27862005329814
[DATA] 39800 83841.27 337.09799719614534
[DATA] 39900 84096.75 338.67595266396546
[DATA] 40000 84326.11 339.1648578809379
[DATA] 40100 84558.13 338.81726158007115
[DATA] 40200 84811.58 337.96653613317824
[DATA] 40300 85043.22 337.0217601800708
[DATA] 40400 85273.24 337.2211839115912
[DATA] 40500 85521.98 336.68314271745106
[DATA] 40600 85752.54 336.11680838618696
[DATA] 40700 85982.68 337.5245401482693
[DATA] 40800 86232.14 336.08631555733876
[DATA] 40900 86461.6 336.93375111949206
[DATA] 41000 86688.29 337.1440970249408
[DATA] 41100 86941.44 339.929777333212
[DATA] 41200 87171.28 337.86116550979136
[DATA] 41300 87421.97 339.4808927171167
[DATA] 41400 87649.39 337.8234373295529
[DATA] 41500 87878.69 338.9575696608887
[DATA] 41600 88130.61 338.34642495689104
[DATA] 41700 88361.02 338.1358082813105
[DATA] 41800 88586.88 339.3065006712379
[DATA] 41900 88839.4 337.3488945457722
[DATA] 42000 89067.72 337.2030066880709
[DATA] 42100 89301.88 338.4930953063993
[DATA] 42200 89555.74 336.7166933439072
[DATA] 42300 89789.97 336.6954051384053
[DATA] 42400 90022.44 337.21096388593253
[DATA] 42500 90275.53 337.47774094365263
[DATA] 42600 90503.22 338.2788377258203
[DATA] 42700 90731.82 338.67772228307314
[DATA] 42800 90986.12 338.2686453141531
[DATA] 42900 91216.75 338.018179203125
[DATA] 43000 91451.21 338.7147471519358
[DATA] 43100 91702.37 338.64709728587246
[DATA] 43200 91930.72 338.9069506835127
[DATA] 43300 92159.85 339.27324146190034
[DATA] 43400 92411.85 338.1856084347885
[DATA] 43500 92644.9 339.0953776823974
[DATA] 43600 92898.63 339.01927390641043
[DATA] 43700 93131.17 339.7215461774487
[DATA] 43800 93360.88 340.3548947342005
[DATA] 43900 93611.83 339.92027181217696
[DATA] 44000 93842.61 340.44953467193926
[DATA] 44100 94071.58 339.30255581320466
[DATA] 44200 94325.38 340.35559021754716
[DATA] 44300 94559.64 339.9214156915775
[DATA] 44400 94791.03 340.90513525346137
[DATA] 44500 95044.09 339.6505524667851
[DATA] 44600 95272.34 339.63150922413945
[DATA] 44700 95523.21 340.2339440740533
[DATA] 44800 95755.98 339.26217574963755
[DATA] 44900 95989.36 336.9592958055037
[DATA] 45000 96242.05 336.287427130306
[DATA] 45100 96476.82 335.7012169093568
[DATA] 45200 96704.31 337.30883242854463
[DATA] 45300 96955.74 336.93658556860174
[DATA] 45400 97185.89 337.4554272092135
[DATA] 45500 97414.34 337.4377904269748
[DATA] 45600 97665.84 338.92127699114985
[DATA] 45700 97898.95 340.1291226773099
[DATA] 45800 98129.46 340.1219662319311
[DATA] 45900 98381.55 339.774311059392
[DATA] 46000 98609.87 338.9128830842767
[DATA] 46100 98846.09 339.9223567009123
[DATA] 46200 99098.3 338.87798750928596
[DATA] 46300 99329.57 339.9163098703339
[DATA] 46400 99581.69 339.3519983588174
[DATA] 46500 99810.29 339.1451062639037
[DATA] 46600 100039.45 337.93380648169915
[DATA] 46700 100294.31 338.78446831450304
[DATA] 46800 100525.8 338.5229321770467
[DATA] 46900 100758.24 338.50494485646965
[DATA] 47000 101014.06 339.8558260852149
[DATA] 47100 101250.28 339.93156214011174
[DATA] 47200 101487.01 339.8540755362659
[DATA] 47300 101743.97 340.33916002827675
[DATA] 47400 101978.71 341.4720194801346
[DATA] 47500 102256.15 341.3855677647228
[DATA] 47600 102516.3 341.60957456813804
[DATA] 47700 102755.09 341.54345728665226
[DATA] 47800 103008.04 341.2044842147676
[DATA] 47900 103238.55 341.330207377102
[DATA] 48000 103472.35 341.1167901123811
[DATA] 48100 103730.58 340.83896755069657
[DATA] 48200 103959.94 340.7731053947695
[DATA] 48300 104213.37 340.78230204357146
[DATA] 48400 104445.04 339.73754374493234
[DATA] 48500 104683.59 340.86607546812144
[DATA] 48600 104940.23 340.5831783455094
[DATA] 48700 105174.85 340.39753406509874
[DATA] 48800 105406.68 339.7228260634972
[DATA] 48900 105663.36 339.6501210858702
[DATA] 49000 105898.51 339.62992536296747
[DATA] 49100 106131.94 339.658582372644
[DATA] 49200 106386.72 340.1479335194913
[DATA] 49300 106615.51 340.79620673403866
[DATA] 49400 106841.49 335.3265063124394
[DATA] 49500 107093.07 336.7230927276525
[DATA] 49600 107324.04 335.5472886931532
[DATA] 49700 107554.58 335.27325322351055
[DATA] 49800 107807.48 334.8543925270671
[DATA] 49900 108038.27 331.9003652563899
[DATA] 50000 108270.08 332.5462240873458
[DATA] 50100 108523.37 335.59075857862416
[DATA] 50200 108758.37 334.4198570709115
[DATA] 50300 108989.11 335.31899657053515
[DATA] 50400 109241.84 332.9610760509128
[DATA] 50500 109471.94 334.8464952654712
[DATA] 50600 109703.89 332.79700384794853
[DATA] 50700 109959.31 334.68017943760293
[DATA] 50800 110187.4 335.5303910623017
[DATA] 50900 110415.9 335.586922564303
[DATA] 51000 110667.6 336.8665408988015
[DATA] 51100 110895.28 336.6473432611085
[DATA] 51200 111130.85 337.61942588965644
[DATA] 51300 111386.69 339.07799601313496
[DATA] 51400 111618.83 339.622339334533
[DATA] 51500 111874.67 340.2048416545479
[DATA] 51600 112110.93 340.1294356744183
[DATA] 51700 112345.11 340.2205528819306
[DATA] 51800 112603.44 340.29243242680894
[DATA] 51900 112836.54 340.38471339829687
[DATA] 52000 113068.81 340.6594077668129
[DATA] 52100 113325.8 339.8942438942176
[DATA] 52200 113557.94 339.90940459597164
[DATA] 52300 113792.08 340.0778061756574
[DATA] 52400 114045.46 339.1753457375696
[DATA] 52500 114278.63 339.70110309563364
[DATA] 52600 114510.11 337.9924633370623
[DATA] 52700 114764.92 340.06199078117714
[DATA] 52800 114994.82 340.0815606304095
[DATA] 52900 115249.4 339.65077314199414
[DATA] 53000 115482.14 340.61586490311856
[DATA] 53100 115712.39 339.8292905499784
[DATA] 53200 115967.38 339.83706890153064
[DATA] 53300 116200.84 339.5567333164924
[DATA] 53400 116436.02 338.791633965027
[DATA] 53500 116691.54 338.9044358137523
[DATA] 53600 116925.03 338.5455610860917
[DATA] 53700 117163.65 340.22620977189735
[DATA] 53800 117417.41 339.0020266623723
[DATA] 53900 117651.16 339.3866965285007
[DATA] 54000 117906.74 339.93743788986626
[DATA] 54100 118138.17 340.28800453190263
[DATA] 54200 118370.67 339.99932437988275
[DATA] 54300 118624.92 339.91818891514197
[DATA] 54400 118856.54 339.77933611828996
[DATA] 54500 119090.04 340.62210288963433
[DATA] 54600 119345.69 339.2126319153282
[DATA] 54700 119579.63 340.1247674796283
[DATA] 54800 119811.5 338.97190639501355
[DATA] 54900 120066.96 338.8219678293236
[DATA] 55000 120300.5 338.7155788256299
[DATA] 55100 120535.28 339.370228090909
[DATA] 55200 120786.92 339.22962210348146
[DATA] 55300 121016.32 338.73741638407955
[DATA] 55400 121248.7 338.93078435043543
[DATA] 55500 121503.03 339.0866726040403
[DATA] 55600 121732.79 339.18836556736716
[DATA] 55700 121987.03 340.1420058006633
[DATA] 55800 122219.59 339.8004230330418
[DATA] 55900 122451.5 339.9270320787819
[DATA] 56000 122711.29 341.0499482702906
[DATA] 56100 122944.09 341.1853754764801
[DATA] 56200 123178.91 341.0884873922309
[DATA] 56300 123432.23 341.3324300956085
[DATA] 56400 123664.66 340.26143302267917
[DATA] 56500 123899.6 340.5199711873462
[DATA] 56600 124156.38 339.7804887507041
[DATA] 56700 124405.97 339.83389883398047
[DATA] 56800 124684.27 341.02577068732245
[DATA] 56900 124924.33 339.5088875244351
[DATA] 57000 125156.08 340.1266765415823
[DATA] 57100 125411.14 340.55038459895025
[DATA] 57200 125644.8 340.75156533722765
